,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_mean,ess_sd,ess_bulk,ess_tail,r_hat
1|subject[1],-32.354,12.561,-56.906,-9.872,0.295,0.208,1819.0,1819.0,1814.0,2188.0,1.0
1|subject[2],-16.715,15.209,-43.865,12.447,0.303,0.219,2525.0,2408.0,2529.0,2791.0,1.0
1|subject[3],-45.153,13.348,-67.946,-17.596,0.309,0.219,1869.0,1864.0,1862.0,2578.0,1.0
1|subject[4],40.788,11.171,19.738,61.2,0.287,0.203,1520.0,1520.0,1521.0,2545.0,1.0
1|subject[5],-23.797,17.355,-55.94,8.528,0.291,0.235,3556.0,2725.0,3557.0,2704.0,1.0
1|subject[6],-17.919,13.903,-44.551,7.558,0.321,0.227,1878.0,1878.0,1883.0,2646.0,1.0
1|subject[7],-7.439,12.445,-29.878,17.167,0.325,0.23,1466.0,1466.0,1473.0,2200.0,1.0
1|subject[8],-15.894,10.295,-33.521,4.93,0.294,0.21,1227.0,1204.0,1219.0,2047.0,1.0
1|subject[9],-20.018,14.388,-45.807,8.505,0.304,0.215,2245.0,2245.0,2242.0,1867.0,1.0
1|subject[10],6.76,14.152,-20.879,32.585,0.312,0.221,2051.0,2051.0,2051.0,2555.0,1.0
1|subject[11],-9.006,14.141,-34.047,18.177,0.292,0.207,2338.0,2338.0,2362.0,2476.0,1.0
1|subject[12],-53.958,9.817,-72.686,-36.661,0.301,0.213,1066.0,1066.0,1069.0,2100.0,1.0
1|subject[13],-14.902,14.913,-41.524,15.175,0.304,0.236,2412.0,1994.0,2405.0,1844.0,1.0
1|subject[14],59.555,12.236,35.618,81.622,0.309,0.219,1563.0,1563.0,1559.0,1962.0,1.0
1|subject[15],2.038,15.346,-27.34,29.587,0.291,0.24,2777.0,2045.0,2773.0,2844.0,1.0
1|subject[16],-10.685,11.574,-32.253,11.076,0.293,0.207,1558.0,1558.0,1559.0,2488.0,1.0
1|subject[17],62.587,8.609,46.267,78.518,0.299,0.211,832.0,832.0,832.0,1496.0,1.0
1|subject[18],39.008,16.669,9.144,71.403,0.278,0.203,3588.0,3379.0,3587.0,2828.0,1.0
1|subject[19],-24.071,11.438,-46.5,-3.553,0.314,0.222,1330.0,1330.0,1328.0,2257.0,1.0
1|subject[20],-9.204,15.886,-39.738,18.926,0.32,0.258,2470.0,1892.0,2474.0,2656.0,1.0
1|subject[21],79.388,10.499,59.887,98.996,0.317,0.224,1097.0,1097.0,1101.0,2144.0,1.0
1|subject[22],9.835,10.807,-10.018,30.965,0.304,0.215,1262.0,1262.0,1265.0,1987.0,1.0
1|subject[23],-19.933,15.032,-48.683,7.327,0.275,0.205,2994.0,2697.0,2998.0,2752.0,1.0
1|subject[24],-7.272,13.341,-31.51,19.358,0.298,0.211,1999.0,1999.0,1999.0,2820.0,1.0
1|subject[25],-5.331,11.982,-28.853,15.889,0.312,0.221,1474.0,1474.0,1476.0,2603.0,1.0
1|subject[26],29.843,10.838,9.25,49.757,0.332,0.235,1064.0,1064.0,1065.0,2042.0,1.0
1|subject[27],-17.263,13.369,-43.213,6.239,0.293,0.208,2080.0,2074.0,2082.0,2641.0,1.0
1|subject[28],-42.0,15.348,-72.37,-15.114,0.277,0.197,3067.0,3030.0,3076.0,2910.0,1.0
1|subject[29],-23.239,14.95,-51.243,4.629,0.282,0.209,2812.0,2550.0,2804.0,2324.0,1.0
1|subject[30],-20.473,16.225,-49.918,10.453,0.303,0.226,2865.0,2588.0,2869.0,2521.0,1.0
1|subject[31],41.844,15.227,12.526,70.256,0.315,0.226,2338.0,2263.0,2341.0,2476.0,1.0
1|subject[32],50.252,10.404,31.684,70.55,0.306,0.217,1154.0,1154.0,1155.0,2000.0,1.0
1|subject[33],58.446,16.195,27.132,87.388,0.303,0.214,2858.0,2858.0,2853.0,2839.0,1.0
1|subject[34],-5.454,14.566,-33.19,21.444,0.275,0.216,2811.0,2279.0,2820.0,2686.0,1.0
1|subject[35],-38.592,13.895,-63.871,-11.394,0.296,0.217,2200.0,2049.0,2204.0,2595.0,1.0
1|subject[36],-42.021,17.286,-74.051,-8.853,0.295,0.225,3441.0,2941.0,3448.0,2783.0,1.0
1|subject[37],-34.622,13.152,-59.141,-10.308,0.319,0.227,1699.0,1680.0,1692.0,2425.0,1.0
1|subject[38],62.136,12.67,39.061,86.513,0.317,0.226,1593.0,1566.0,1600.0,2112.0,1.0
1|subject[39],57.924,12.055,35.53,81.144,0.286,0.203,1782.0,1770.0,1801.0,2221.0,1.0
1|subject[40],3.219,16.233,-27.575,33.581,0.291,0.251,3105.0,2084.0,3117.0,2622.0,1.0
1|subject[41],28.611,12.034,5.346,50.734,0.304,0.216,1564.0,1552.0,1578.0,2171.0,1.0
1|subject[42],59.615,9.983,40.936,78.227,0.32,0.227,972.0,972.0,982.0,2056.0,1.0
1|subject[43],16.801,10.246,-2.814,35.392,0.286,0.204,1282.0,1259.0,1281.0,2023.0,1.0
1|subject[44],9.33,9.788,-9.526,28.001,0.317,0.224,953.0,953.0,952.0,1972.0,1.0
1|subject[45],-56.92,18.206,-91.116,-22.622,0.266,0.197,4669.0,4269.0,4687.0,2964.0,1.0
1|subject[46],-18.929,14.475,-47.541,7.895,0.301,0.22,2319.0,2159.0,2320.0,2697.0,1.0
